AgentID,X,Y,Type,Status,PopDensity,TempC,Rain_mm
f0166818-793a-41be-9ab8-df86b42a82ad,38.282850,8.670967,ADULT,true,2.01,25.00,0.0000
105cf414-d8ed-47a8-9952-820d76e1d5a3,38.347105,8.581603,ADULT,true,11.95,25.00,0.0000
c24488cb-caa0-431d-9408-5c51a6729edc,38.329241,8.614233,ADULT,true,3.46,25.00,0.0000
78c732fc-6672-47cc-869e-095a23a15a97,38.315755,8.609972,ADULT,true,1.84,25.00,0.0000
810525b8-03d4-45c0-8201-8177fea7c669,38.318681,8.595112,ADULT,true,1.55,25.00,0.0000
0b5f39c6-9923-43a9-aba6-d5dda1ea5690,38.335420,8.640882,ADULT,true,12.33,25.00,0.0000
f50917a8-56c3-4469-bbab-044e9c684929,38.375391,8.663227,ADULT,true,1.04,25.00,0.0000
94e18559-b0df-4f4f-8aa9-492124f6c822,38.355921,8.672349,ADULT,true,2.05,25.00,0.0000
52b8f975-9320-4827-9b33-960709ef7121,38.300704,8.652120,ADULT,true,2.97,25.00,0.0000
0cb77575-536c-4916-85c5-9d553cb8d008,38.304297,8.628245,ADULT,true,3.42,25.00,0.0000
1c76c066-cc60-46d4-9ceb-1dceb5b1d057,38.357248,8.592160,ADULT,true,2.13,25.00,0.0000
777dbdc4-0592-4cca-9ca4-ca1d15ba0de0,38.294032,8.659786,ADULT,true,3.10,25.00,0.0000
5334311a-03ff-4b50-980a-c34c86f1505a,38.370065,8.664239,ADULT,true,1.10,25.00,0.0000
c6307c6b-d230-4341-b359-19163b6b5522,38.299298,8.624337,ADULT,true,3.46,25.00,0.0000
55a7cd1c-2efe-407b-8708-e6bbd08714a1,38.343455,8.610421,ADULT,true,26.96,25.00,0.0000
69b6da8c-d864-42a3-932f-60515e36c271,38.333976,8.667837,ADULT,true,5.19,25.00,0.0000
735aa300-92c8-4871-9249-80237d7c5233,38.303803,8.587281,ADULT,true,1.30,25.00,0.0000
799c84f8-27f0-4269-97dd-0de5eced7e6a,38.296786,8.663587,ADULT,true,2.92,25.00,0.0000
f4eb8a13-fb1c-442e-ab56-ac3bd894423e,38.293445,8.624900,ADULT,true,3.36,25.00,0.0000
75bde10d-d285-422a-9c70-1e10d91c14c9,38.305381,8.643140,ADULT,true,2.39,25.00,0.0000
7757b867-a22d-46bd-b841-0022a8cdd6bb,38.370832,8.625440,ADULT,true,1.81,25.00,0.0000
11ce6280-afe9-4c3f-ab43-673adaa7ad04,38.366737,8.625061,ADULT,true,2.02,25.00,0.0000
6eefeea1-5b2a-48d4-a535-723b7b5b8b70,38.373827,8.629014,ADULT,true,1.53,25.00,0.0000
02023bc0-ec13-4245-ad0c-dde255f4d9f5,38.328438,8.652233,ADULT,true,8.25,25.00,0.0000
622d359b-91dd-4e7c-a17a-325d3bb82ba4,38.332112,8.670686,ADULT,true,4.44,25.00,0.0000
fe2ef0f0-1a82-44ea-85aa-b01553e7badf,38.302839,8.619417,ADULT,true,2.93,25.00,0.0000
d10a1a1e-3751-4249-bba1-300fcc0d7d44,38.327784,8.637524,ADULT,true,5.95,25.00,0.0000
e9ebc478-16a5-473a-b923-f4140292d36b,38.365157,8.662139,ADULT,true,1.22,25.00,0.0000
86af9764-1719-45e1-835d-85024c85e47b,38.365044,8.671411,ADULT,true,1.20,25.00,0.0000
9b33d705-ef32-492f-b3d3-6daf4ca36eb9,38.289237,8.660529,ADULT,true,2.67,25.00,0.0000
f8c62da2-fd32-46cd-ae3d-7349c44000de,38.376809,8.576535,ADULT,true,2.75,25.00,0.0000
6bf526a2-8558-4764-9845-b6a752f4bc2d,38.286857,8.576571,ADULT,true,2.29,25.00,0.0000
f2e60cf5-e2aa-4a14-a4d8-9545b37804a2,38.319007,8.646963,ADULT,true,2.57,25.00,0.0000
756174ad-9b7d-4834-a4a5-3cbab82e18fa,38.351555,8.604599,ADULT,true,5.12,25.00,0.0000
6ed8c54b-9565-483b-b680-4b1d754830fd,38.323078,8.605856,ADULT,true,2.14,25.00,0.0000
09b7c426-f7bf-4a2d-9f11-e38644fd1965,38.350952,8.591293,ADULT,true,5.02,25.00,0.0000
d5fc3ca1-9189-4f63-aeb5-6973f3c7a598,38.377147,8.577979,ADULT,true,2.71,25.00,0.0000
86369971-5769-4421-8069-469360ff22e1,38.313595,8.591853,ADULT,true,1.21,25.00,0.0000
57d519fd-1786-4e9d-aaae-15d3aa71b3d7,38.310623,8.584811,ADULT,true,0.88,25.00,0.0000
9df18003-ec85-4c76-9982-53016f7a5af4,38.284376,8.631083,ADULT,true,6.51,25.00,0.0000
f6572a11-6c1a-4ba8-8943-f8ed4fb6e58d,38.375439,8.644090,ADULT,true,2.16,25.00,0.0000
68dbcfd6-3808-4122-8b48-191d5a04a8bb,38.288375,8.668318,ADULT,true,2.35,25.00,0.0000
402af4b0-5ef2-43ef-b008-c18dd6b5f08a,38.376524,8.670285,ADULT,true,1.04,25.00,0.0000
061dd259-41ec-4dab-a443-92ed76396da7,38.329059,8.644905,ADULT,true,5.39,25.00,0.0000
fef81573-dfdf-475a-94f0-d9aec9f44f60,38.349412,8.649132,ADULT,true,1.65,25.00,0.0000
e90d12ea-6568-4af1-80b5-863849683645,38.334528,8.584972,ADULT,true,3.22,25.00,0.0000
9959594f-6c2d-4559-898b-565929207953,38.370501,8.639273,ADULT,true,1.74,25.00,0.0000
29761a49-f8d2-4477-a31f-40d8bc6fe2c9,38.378611,8.628036,ADULT,true,1.19,25.00,0.0000
942902d9-dfd5-4d7f-b547-fadf0f1b1061,38.321529,8.644919,ADULT,true,2.79,25.00,0.0000
80bbde7a-a4e0-4e74-9862-1edf4a0ab675,38.315271,8.646168,ADULT,true,2.16,25.00,0.0000
2b3e6062-437c-4a55-8a92-fe5043ac6b7f,38.362256,8.633712,ADULT,true,2.51,25.00,0.0000
742cee64-e4ad-4475-89aa-2fafbf5a3281,38.316043,8.590915,ADULT,true,1.29,25.00,0.0000
1ee9359b-c0b9-442b-a4a9-d4729c605576,38.353493,8.643067,ADULT,true,2.74,25.00,0.0000
8d635a6b-b1b7-4607-8164-0fc4d8f272e8,38.336163,8.627068,ADULT,true,14.62,25.00,0.0000
14379c01-3bc3-4f93-895d-fac9d7f0e5a4,38.347161,8.614827,ADULT,true,15.04,25.00,0.0000
8a40bbe2-cab3-4752-a41a-aa39b5c50db0,38.282152,8.630120,ADULT,true,6.22,25.00,0.0000
b16e3d77-353a-4bb4-a84f-83bfe37513fc,38.311232,8.648979,ADULT,true,1.78,25.00,0.0000
e5ccf514-7530-41b1-aaf7-410b6f84b6c6,38.285149,8.609771,ADULT,true,4.12,25.00,0.0000
98cf0a04-7072-4fca-bfd0-b23d436e913e,38.353239,8.585849,ADULT,true,3.45,25.00,0.0000
02191448-1d09-4219-ad65-35fc658a52ef,38.313168,8.664287,ADULT,true,1.37,25.00,0.0000
b6326d8a-6ccc-4f63-a3a9-33c1dd1dc665,38.339030,8.590236,ADULT,true,4.49,25.00,0.0000
c8414243-8e67-468d-b546-9500f5cd6b22,38.323604,8.648679,ADULT,true,4.05,25.00,0.0000
1f9e0066-88ec-4547-95c4-d2fd520abf0b,38.377465,8.670627,ADULT,true,1.04,25.00,0.0000
f20ddcae-7f6d-4332-a2b8-005d7fdf15be,38.309826,8.596672,ADULT,true,1.31,25.00,0.0000
e41b24b0-5c63-4a69-b1d6-25979c8c5e49,38.369267,8.659126,ADULT,true,1.20,25.00,0.0000
3f211c4f-d4c9-4d66-91ae-ed0090d89131,38.280723,8.674936,ADULT,true,1.64,25.00,0.0000
a1ea5125-5e19-4b48-9fb1-27d4d84cbb95,38.348643,8.612466,ADULT,true,12.40,25.00,0.0000
b085ded9-213d-4dce-a667-8011f153369e,38.318802,8.645739,ADULT,true,2.55,25.00,0.0000
8cc41b76-2385-4ce0-8fa3-7adfff638cb6,38.366515,8.672212,ADULT,true,1.18,25.00,0.0000
b4578da5-3ce6-4f0b-8d07-cd44cfe403f8,38.347937,8.620172,ADULT,true,11.47,25.00,0.0000
095be37f-39ca-44e2-8f59-a75337735aba,38.377445,8.577132,ADULT,true,2.71,25.00,0.0000
4b0c16db-7fb6-4c99-866d-ec7da17fe9b5,38.305752,8.672347,ADULT,true,2.84,25.00,0.0000
fd1b69be-5633-46b3-bc03-dad224e29040,38.357885,8.662562,ADULT,true,1.83,25.00,0.0000
175580a5-7b3d-4377-8d80-c15ee39b4121,38.342761,8.633432,ADULT,true,15.66,25.00,0.0000
a3a5da97-a9be-4cb9-be82-232c6adff5cc,38.299923,8.615746,ADULT,true,2.51,25.00,0.0000
f7d112aa-836e-4c1d-8a10-22c5455963bc,38.371145,8.639936,ADULT,true,1.72,25.00,0.0000
b0c9c7a4-a3ed-404c-bc0a-48590067236f,38.335687,8.608076,ADULT,true,9.75,25.00,0.0000
afe2bcb2-11ee-4469-9ce0-1a5d0dc7a2d2,38.300189,8.620215,ADULT,true,2.98,25.00,0.0000
98c0ff9e-0dce-42d8-9cc7-c7f514045e43,38.334166,8.618676,ADULT,true,7.28,25.00,0.0000
dac8d863-3aac-433d-873e-71ca4a1fd701,38.368961,8.648760,ADULT,true,1.36,25.00,0.0000
b0c12709-6069-43a5-8235-e5fa1e212e69,38.296226,8.622227,ADULT,true,3.43,25.00,0.0000
08a45ca0-7105-4eeb-bec5-e4da5ed26bc9,38.358694,8.610856,ADULT,true,2.93,25.00,0.0000
fa804b64-1307-4d88-9192-07cc0d086b38,38.304881,8.620212,ADULT,true,2.96,25.00,0.0000
65216154-7466-4694-834f-b3c251b5885a,38.330203,8.613746,ADULT,true,3.56,25.00,0.0000
55cd460c-1602-4031-97fa-8fd7180c3c0d,38.293466,8.668611,ADULT,true,2.84,25.00,0.0000
3498a574-7d75-4000-b728-c5c26e9cb029,38.288240,8.669496,ADULT,true,2.33,25.00,0.0000
256e6301-24c0-4903-88aa-33eaaf7d48de,38.296831,8.670893,ADULT,true,3.17,25.00,0.0000
a52a4ba8-0f9d-4e3f-b92b-9e904b845760,38.319581,8.628606,ADULT,true,3.15,25.00,0.0000
b068e81d-342a-4f16-b459-e92e9c1e094a,38.298762,8.642976,ADULT,true,2.90,25.00,0.0000
93cc8069-397d-439f-a7ea-83e2d0800f94,38.376432,8.663489,ADULT,true,1.05,25.00,0.0000
1de8f48c-ba0b-408e-a83b-f80440fb58e4,38.366578,8.630205,ADULT,true,2.00,25.00,0.0000
80b197ea-e2be-4578-b2f5-e3aa577600a0,38.293656,8.647146,ADULT,true,3.11,25.00,0.0000
ce6822f1-6a9d-4cc8-b680-c5f3a1909528,38.299270,8.651192,ADULT,true,3.01,25.00,0.0000
f83d8df7-404f-44b4-af84-793126dd0e5c,38.358429,8.584177,ADULT,true,2.77,25.00,0.0000
22d371b0-2297-4de3-b921-42561d462c05,38.313804,8.649996,ADULT,true,1.85,25.00,0.0000
0deb422f-4a61-4c1a-ad2f-60baa45e3441,38.296768,8.655342,ADULT,true,3.20,25.00,0.0000
ccb82b1e-747d-4913-8a98-5ac05e03b2fb,38.327190,8.668541,ADULT,true,2.66,25.00,0.0000
acdbc91d-6098-4260-87eb-b7825e907801,38.302746,8.604620,ADULT,true,1.52,25.00,0.0000
115ad2ee-74ec-4083-82c5-63346ed23de8,38.317983,8.662668,ADULT,true,1.42,25.00,0.0000
82f707eb-6cf5-48b8-8540-a9bb107b2bd1,38.323049,8.632787,ADULT,true,3.19,25.00,0.0000
2d633870-d740-4753-93ab-8be52a727a2f,38.309374,8.666406,ADULT,true,2.47,25.00,0.0000
e44eaf64-fa8a-4425-bd4f-9747592e3ed2,38.377203,8.636334,ADULT,true,2.15,25.00,0.0000
c1bd994f-bd9c-4f77-bf6b-b3b564e3cdb9,38.301748,8.627852,ADULT,true,3.30,25.00,0.0000
8cea3bc2-0b0a-4be1-8f7a-6016cccb93e1,38.343309,8.591526,ADULT,true,11.83,25.00,0.0000
c6c35612-1f33-42ed-ab3c-1d3cb7fc1813,38.340130,8.649102,ADULT,true,3.62,25.00,0.0000
ad7f47ef-d455-4e4d-b96e-6a62b19799a6,38.367772,8.593451,ADULT,true,2.00,25.00,0.0000
d5ca82a2-f7bf-4660-a1ec-3120337f7976,38.369632,8.642247,ADULT,true,1.50,25.00,0.0000
b9e3167e-277b-4294-bc1f-376cb4109794,38.301729,8.603344,ADULT,true,1.53,25.00,0.0000
9273e073-41e0-4910-8edc-1485691fa9e0,38.373686,8.590617,ADULT,true,2.75,25.00,0.0000
e1de6997-0154-4f25-8dba-cea044941457,38.319633,8.605020,ADULT,true,1.80,25.00,0.0000
48d91111-2279-4f5b-b840-b4b2dc3a581c,38.371483,8.648294,ADULT,true,1.42,25.00,0.0000
21818547-1beb-4727-83ad-3eb94c4e0f0a,38.300800,8.625280,ADULT,true,3.45,25.00,0.0000
2db5a60d-e4b0-47db-8a3a-e11c9aa1d950,38.284875,8.627929,ADULT,true,4.48,25.00,0.0000
3c84a3a8-43b5-4b20-b476-635d8a7b0a79,38.282006,8.610617,ADULT,true,4.92,25.00,0.0000
db0e7859-aba3-4183-ae23-6a66b69c1f49,38.298464,8.645489,ADULT,true,2.92,25.00,0.0000
366d33f4-90de-4947-8d4e-f4c314f448e7,38.342412,8.585299,ADULT,true,13.35,25.00,0.0000
50f0597c-6b50-46fe-9469-ec678e193c05,38.352395,8.663827,ADULT,true,3.02,25.00,0.0000
7318f18d-6679-4b6f-923b-7a75883d560f,38.377797,8.616421,ADULT,true,1.15,25.00,0.0000
b000b5da-815c-4313-b515-fc7badc55ee0,38.346665,8.642050,ADULT,true,7.02,25.00,0.0000
1f981883-a43a-4d2b-ba9f-7ba3c5d41ee5,38.369969,8.635997,ADULT,true,1.80,25.00,0.0000
5f9713b0-85c7-47a8-84bf-8ee9bb0596b2,38.317474,8.639688,ADULT,true,2.63,25.00,0.0000
d36bb36d-3524-4b92-a064-0b32f177fc34,38.360293,8.656792,ADULT,true,1.34,25.00,0.0000
b3d2bb9e-9ad9-4902-a5f0-024583ec5d05,38.303040,8.671599,ADULT,true,2.95,25.00,0.0000
0cd60147-b5d0-4682-b8bd-7c00f1eb3577,38.327235,8.669698,ADULT,true,2.59,25.00,0.0000
63ca3c61-de14-4791-820c-dc368cb8db73,38.359312,8.586230,ADULT,true,2.14,25.00,0.0000
78b6545c-98ed-413c-9f0a-0cd37d8ffa1f,38.300828,8.585629,ADULT,true,1.35,25.00,0.0000
ec09070d-a115-49e1-b0dc-13e0c598fe25,38.306186,8.668048,ADULT,true,2.74,25.00,0.0000
d630376a-7644-4ea8-99c4-ca4df4d897fd,38.330898,8.581601,ADULT,true,2.52,25.00,0.0000
f8934b3d-40f4-489d-976f-13053fa62a77,38.343903,8.629005,ADULT,true,15.74,25.00,0.0000
c82c744a-1ba5-461e-8a62-a0eb6d6c634f,38.364786,8.582406,ADULT,true,3.57,25.00,0.0000
413deedf-d9bb-4f0b-98b8-950e097b0a9a,38.328912,8.603961,ADULT,true,3.41,25.00,0.0000
6b71b4fe-84d2-45c0-929c-5fc0d2f9aecc,38.297615,8.664077,ADULT,true,2.94,25.00,0.0000
2a7002b1-29fa-4e76-84a0-b75330d26d86,38.301495,8.633773,ADULT,true,2.96,25.00,0.0000
6b5973ca-d7e9-4776-8056-ae9be89473dc,38.355192,8.610243,ADULT,true,4.11,25.00,0.0000
f59a4af4-8ad3-4a83-b592-dbb3cf69034c,38.290119,8.657854,ADULT,true,2.91,25.00,0.0000
b2e81e43-94fe-46a7-8534-25bc85497ab1,38.320388,8.596155,ADULT,true,1.61,25.00,0.0000
c510409a-274e-472b-9853-652e33c2e823,38.336378,8.666322,ADULT,true,6.90,25.00,0.0000
d7f941ff-d5eb-4cd0-bd2c-a47ff03c27bb,38.312393,8.669630,ADULT,true,1.42,25.00,0.0000
ebe7e5be-2963-4872-95a4-c8f5d734ec2b,38.375100,8.623725,ADULT,true,1.53,25.00,0.0000
63b363a9-721a-42e2-afc9-4f9b94e35cb6,38.309781,8.605331,ADULT,true,1.55,25.00,0.0000
d8a3deeb-ecd2-467c-8e92-5afeec14963b,38.379109,8.675608,ADULT,true,1.04,25.00,0.0000
29d84df1-affc-4e91-bdb7-95c9e37c484e,38.356587,8.605485,ADULT,true,3.39,25.00,0.0000
30bc6c46-4de3-458a-ba06-cff02195037d,38.285955,8.658354,ADULT,true,2.55,25.00,0.0000
1ef3b60b-0344-4fc9-972a-9beab84c1e92,38.349154,8.659099,ADULT,true,3.96,25.00,0.0000
e3ddabb0-77dc-480b-94aa-53b1a6f82984,38.359085,8.635461,ADULT,true,2.78,25.00,0.0000
79b313ad-3d65-4d5c-b784-831812a68435,38.293059,8.591343,ADULT,true,1.68,25.00,0.0000
eea05c36-9a3a-4c3a-b16d-0d6e1a43908e,38.348670,8.627863,ADULT,true,9.75,25.00,0.0000
e1b4d633-d541-4b69-813a-8ec98aa74f34,38.342266,8.579005,ADULT,true,13.93,25.00,0.0000
94dc822e-d6f0-4c88-8a39-8140bc341d89,38.284047,8.612888,ADULT,true,3.78,25.00,0.0000
7c2ef34c-a2a8-4dbb-b0b5-2bc402c749cd,38.318200,8.585608,ADULT,true,1.17,25.00,0.0000
225703f3-75ec-411d-ad1d-006646da852c,38.305691,8.671322,ADULT,true,2.80,25.00,0.0000
a270ceb2-654a-474c-a51e-4843d53da95a,38.341573,8.605508,ADULT,true,14.94,25.00,0.0000
215cec4a-4b6c-4afe-9cea-27a4e4e7dd4a,38.289205,8.671982,ADULT,true,2.48,25.00,0.0000
8b131edb-c64e-41ee-9da5-f71c8f2f775e,38.362322,8.578948,ADULT,true,4.96,25.00,0.0000
935dcb23-be5a-4d54-afce-e3182a4a2fe2,38.326095,8.610378,ADULT,true,2.43,25.00,0.0000
e18cabb8-eb55-45c3-9c80-27d9512955dc,38.314348,8.640954,ADULT,true,2.35,25.00,0.0000
8ee9c8fc-aa93-4077-a9da-75f185069ad4,38.335997,8.671421,ADULT,true,5.83,25.00,0.0000
62d26d9e-707f-4514-b151-a4cbaa00688f,38.361755,8.643455,ADULT,true,1.37,25.00,0.0000
101e532e-1fa4-4f28-b278-888f5892128b,38.296779,8.653941,ADULT,true,3.20,25.00,0.0000
c445037f-33b8-45d7-8696-26f39b30587a,38.356743,8.611553,ADULT,true,3.61,25.00,0.0000
0499c579-50e5-4262-a61f-6285f58d824f,38.353531,8.604155,ADULT,true,4.46,25.00,0.0000
b1ee5253-5e3d-46c7-8360-c111f1d3c983,38.300934,8.651655,ADULT,true,2.97,25.00,0.0000
75958408-cf3f-4840-b054-5ab4145e0ab9,38.339829,8.607989,ADULT,true,19.21,25.00,0.0000
f29b3ebe-cefe-4009-866c-0fffe3e23296,38.340957,8.641149,ADULT,true,9.16,25.00,0.0000
23eec1ca-e52b-4023-a538-a75e3d07b0a0,38.289845,8.661201,ADULT,true,2.64,25.00,0.0000
eb15dac5-c1aa-4a94-acd7-40e4759d5daa,38.283920,8.660135,ADULT,true,2.31,25.00,0.0000
57e6f01c-7583-4836-916a-dd0794d7c575,38.312875,8.646804,ADULT,true,1.87,25.00,0.0000
ca36f5ad-7629-440d-9405-849211d775a9,38.317799,8.666646,ADULT,true,1.33,25.00,0.0000
d11012fd-62db-4931-ab18-31ed9fe547f1,38.339415,8.624878,ADULT,true,22.66,25.00,0.0000
8d013646-04ec-4c26-b8a0-f60fa97ed0c8,38.304708,8.649507,ADULT,true,2.63,25.00,0.0000
12324bb3-2623-468f-9b9b-14703216a723,38.298650,8.578858,ADULT,true,1.63,25.00,0.0000
aaeba437-f3be-481b-b858-ab9e8590a134,38.352709,8.607324,ADULT,true,5.48,25.00,0.0000
9ffddf26-87a4-4cb9-9711-46ac1d8e3a9c,38.308178,8.660639,ADULT,true,2.46,25.00,0.0000
52c1b2f3-f471-40ba-9940-7973f83b39a7,38.355476,8.587254,ADULT,true,2.52,25.00,0.0000
f2079df7-8201-4e8a-ad52-4754673facff,38.356287,8.651719,ADULT,true,1.40,25.00,0.0000
d17d78af-31b0-4c0e-87a8-c1041c24bfe9,38.283814,8.617282,ADULT,true,2.91,25.00,0.0000
a188a5a1-94e6-4071-9811-dac5005d6981,38.322646,8.597417,ADULT,true,1.68,25.00,0.0000
321cc7d7-1f5b-467b-8880-5d012f64462e,38.356254,8.664642,ADULT,true,2.02,25.00,0.0000
98700b26-9713-444d-b2a6-a522239e9739,38.353503,8.652995,ADULT,true,1.59,25.00,0.0000
ba8a9ad0-fc88-4cd7-8d02-2993c3bdf151,38.371611,8.589079,ADULT,true,2.43,25.00,0.0000
eecaafdd-db3c-4355-9924-2c6d4bc3af9b,38.333146,8.618587,ADULT,true,6.58,25.00,0.0000
c69ce085-d738-4fae-86f6-3ed965dd4c49,38.345095,8.675726,ADULT,true,3.30,25.00,0.0000
6ac0fbc5-c12e-472d-b6bd-675375309ddd,38.295368,8.656198,ADULT,true,3.13,25.00,0.0000
709ff958-0743-4240-b13e-4683e20df2fc,38.377776,8.655716,ADULT,true,1.12,25.00,0.0000
ab80f411-a3f6-4227-a370-ac0753ef0188,38.336811,8.606725,ADULT,true,10.03,25.00,0.0000
8bad175a-a01f-4dee-933f-5c6d7898a3c1,38.345295,8.657249,ADULT,true,4.49,25.00,0.0000
0a381ae0-7cf1-49e3-a74b-de626cae95cc,38.300357,8.587198,ADULT,true,1.36,25.00,0.0000
f4bf7f3e-5710-44fc-8e23-dabd17e35474,38.318617,8.656712,ADULT,true,2.12,25.00,0.0000
4c57c322-3096-4b12-9d1f-b07d55c2d82e,38.333527,8.589001,ADULT,true,2.50,25.00,0.0000
03769ae8-c0d6-47f9-bc56-b94fb97561ca,38.354258,8.671854,ADULT,true,2.43,25.00,0.0000
2e392fd6-461f-4e1f-a261-4eb530fe90ff,38.336151,8.598356,ADULT,true,4.22,25.00,0.0000
dae9515a-0a59-4078-ab67-d80d3f588e02,38.294917,8.617680,ADULT,true,2.93,25.00,0.0000
bc3144ba-49f0-4fb8-9065-155abaf629cf,38.357561,8.673507,ADULT,true,1.90,25.00,0.0000
54f41ee1-0685-466e-9db2-f85cc7909e47,38.363998,8.589385,ADULT,true,1.56,25.00,0.0000
e72482fb-5e95-496c-9645-003547689710,38.331018,8.659984,ADULT,true,3.67,25.00,0.0000
52797e88-ca9c-44e3-9694-11939ff7a786,38.290051,8.612691,ADULT,true,2.83,25.00,0.0000
d850b18a-ccc3-4124-8496-6f0cbe39d341,38.330787,8.597375,ADULT,true,2.95,25.00,0.0000
738eaa46-c895-4d08-b328-4a855903f7be,38.349802,8.607448,ADULT,true,10.00,25.00,0.0000
f100508c-62bd-47e2-ae6d-d71455446974,38.364883,8.583383,ADULT,true,3.23,25.00,0.0000
33dd0911-3370-46da-ac07-8f272723eddf,38.355029,8.659572,ADULT,true,2.13,25.00,0.0000
a26e7b9d-033e-4ac6-b927-843fb6ad190d,38.289881,8.579941,ADULT,true,2.46,25.00,0.0000
46c33305-2a4c-4967-95be-3a2d7a683fed,38.365968,8.593413,ADULT,true,2.06,25.00,0.0000
5c6a5102-5771-4c26-8ce7-8cd30b77715e,38.286642,8.580086,ADULT,true,2.65,25.00,0.0000
230d1e59-dacf-473e-bee5-7aab83ebcd5f,38.374319,8.639673,ADULT,true,2.10,25.00,0.0000
1a921fa0-1722-4dc3-9aa4-d2afbe29daa7,38.280218,8.618553,ADULT,true,2.62,25.00,0.0000
26c245c8-3d70-44e6-bf26-4d99bb226842,38.312188,8.624664,ADULT,true,2.96,25.00,0.0000
3def5250-bfbf-415a-b991-c3a9e6c255c0,38.292191,8.654616,ADULT,true,3.22,25.00,0.0000
bcf03796-44af-432f-bbac-16c46bd7cbe4,38.334044,8.647633,ADULT,true,6.82,25.00,0.0000
826937f4-cc4c-4a73-abcd-ac25b3497913,38.313694,8.580192,ADULT,true,0.89,25.00,0.0000
ed0fb054-32ea-4569-93cd-d0b3fe3c1f4a,38.313496,8.613406,ADULT,true,1.94,25.00,0.0000
b5255a67-ab46-4767-9638-43c3bf17b14e,38.366275,8.673719,ADULT,true,1.22,25.00,0.0000
a0ac1605-f4b8-43f2-8e93-14a480673540,38.299398,8.674527,ADULT,true,3.35,25.00,0.0000
c65ad117-a110-4223-9106-e421f7ac4f90,38.378232,8.615272,ADULT,true,1.13,25.00,0.0000
e94f7387-c7bf-42ea-8eaa-fcce1836d29b,38.311990,8.648596,ADULT,true,1.84,25.00,0.0000
fd0a24cf-ce09-401e-9088-131ac2cf274c,38.281603,8.622461,ADULT,true,2.99,25.00,0.0000
04c8f6fc-cf3b-46df-9f17-4787934b9463,38.342849,8.591264,ADULT,true,11.93,25.00,0.0000
52374ae1-02d6-49b1-8c5f-d2df4263c27e,38.352325,8.632919,ADULT,true,7.08,25.00,0.0000
b4199b0a-91ea-43b8-b41f-faf557ce8208,38.314902,8.633222,ADULT,true,2.92,25.00,0.0000
85f43715-31ab-48c3-b357-a734ddb91ece,38.282122,8.670243,ADULT,true,1.79,25.00,0.0000
0fb54bcb-f920-4dc6-aaab-b38fcde1181a,38.301134,8.642009,ADULT,true,2.74,25.00,0.0000
bc51fceb-89b9-4540-a60c-bbb943159b2a,38.330797,8.583991,ADULT,true,2.32,25.00,0.0000
6af9db1b-2511-400e-9830-e1c0e8138866,38.323364,8.624633,ADULT,true,2.73,25.00,0.0000
165790e4-a14e-46e5-b396-1cde24458191,38.298716,8.636522,ADULT,true,2.66,25.00,0.0000
d61bbce5-b91b-4bda-94db-9d37e0cd87c5,38.286097,8.671715,ADULT,true,2.30,25.00,0.0000
5ba3766a-7f23-4952-b452-fd8c27654603,38.348333,8.615886,ADULT,true,11.68,25.00,0.0000
83e3f78c-f74e-44b6-b45c-ca4deb5042d4,38.353177,8.638001,ADULT,true,6.25,25.00,0.0000
b34728bd-5028-430f-80b8-5b6ef957c205,38.324646,8.644329,ADULT,true,3.53,25.00,0.0000
22ddbee7-d624-4d7c-95eb-3184a584fd72,38.285960,8.669217,ADULT,true,2.20,25.00,0.0000
0041b706-ccad-4c71-91eb-f68eb7e45aae,38.317420,8.609132,ADULT,true,1.87,25.00,0.0000
6858a4f1-295f-45e0-acc2-bb9ecaf7a903,38.372169,8.596931,ADULT,true,2.04,25.00,0.0000
fb310699-00fd-427e-84c5-8b352e315db1,38.375814,8.614313,ADULT,true,1.40,25.00,0.0000
36ca9d9c-397f-43b5-a2ff-eee21d466c44,38.296081,8.640675,ADULT,true,2.73,25.00,0.0000
ff5b62e5-26de-47f5-a585-6a67cafe4f33,38.335434,8.592660,ADULT,true,2.88,25.00,0.0000
6656a291-3153-4ead-bcf8-3203e91c8f9e,38.285400,8.654570,ADULT,true,3.44,25.00,0.0000
23b1551f-3693-4abe-8614-e91e17061dcd,38.296183,8.595463,ADULT,true,1.34,25.00,0.0000
9763fd9f-487d-4841-887b-abed3f8d15cd,38.348002,8.645579,ADULT,true,2.91,25.00,0.0000
6dac48c8-493e-4cbb-a40f-b77d6e0f53d5,38.337715,8.656611,ADULT,true,4.52,25.00,0.0000
e9e235d6-c156-4a6e-825c-3fd892458ac3,38.295528,8.660249,ADULT,true,3.01,25.00,0.0000
fc4935ca-0bbc-40a1-89ae-21c4df998f93,38.306115,8.646438,ADULT,true,2.50,25.00,0.0000
18229ce4-458f-48f4-a37c-6ae41a19ae7b,38.333160,8.579997,ADULT,true,2.97,25.00,0.0000
650bea71-06c2-4be8-aac5-e9196da4dd3c,38.314508,8.576853,ADULT,true,0.93,25.00,0.0000
6ff4b9b9-8a40-4c78-a77e-7ab4e749a8c0,38.320841,8.584319,ADULT,true,1.26,25.00,0.0000
7c68dc63-b26b-4102-8ad7-f4cb6c3b5845,38.379184,8.618804,ADULT,true,1.07,25.00,0.0000
2509b137-ddec-4919-b4d7-21fe699a911e,38.342451,8.585659,ADULT,true,13.35,25.00,0.0000
